Date,Lat,Lng
2021-01-08,50.82271,4.36888
2021-01-08,50.81824,4.36653
2021-01-08,50.82355,4.36195
2021-01-08,50.81931,4.36690
2021-01-08,50.81350,4.35646
2021-01-08,50.82697,4.37622
2021-01-08,50.80786,4.38205
2021-01-08,50.88280,4.33233
2021-01-08,50.88633,4.33368
2021-01-08,50.87487,4.30272
2021-01-08,50.88262,4.31332
2021-01-08,50.87660,4.31510
2021-01-08,50.86829,4.30805
2021-01-08,50.88432,4.32165
2021-01-08,50.87401,4.31677
2021-01-08,50.86365,4.32376
2021-01-08,50.86483,4.32497
2021-01-08,50.87021,4.32900
2021-01-08,50.87221,4.27794
2021-01-08,50.85409,4.28456
2021-01-08,50.85146,4.30147
2021-01-08,50.85756,4.31085
2021-01-08,50.84747,4.30112
2021-01-08,50.85691,4.31333
2021-01-08,50.86881,4.27801
2021-01-08,50.85575,4.30292
2021-01-08,50.85868,4.31013
2021-01-08,50.84099,4.30903
2021-01-08,50.85514,4.30919
2021-01-08,50.87339,4.27431
2021-01-08,50.85102,4.29919
2021-01-08,50.86855,4.30502
2021-01-08,50.84007,4.32786
2021-01-08,50.84741,4.30443
2021-01-08,50.82445,4.35239
2021-01-08,50.81556,4.34624
2021-01-08,50.82980,4.35386
2021-01-08,50.82443,4.35103
2021-01-08,50.82051,4.33780
2021-01-08,50.82589,4.35411
2021-01-08,50.82613,4.33243
2021-01-08,50.82272,4.34821
2021-01-08,50.82449,4.35214
2021-01-08,50.82271,4.34607
2021-01-08,50.83174,4.35747
2021-01-08,50.84072,4.35117
2021-01-08,50.82709,4.34866
2021-01-08,50.85155,4.37595
2021-01-08,50.85154,4.37670
2021-01-08,50.84839,4.37465
2021-01-08,50.85216,4.37624
2021-01-08,50.85038,4.37151
2021-01-08,50.84854,4.38125
2021-01-08,50.84447,4.37967
2021-01-08,50.84890,4.36292
2021-01-08,50.85286,4.37513
2021-01-08,50.85277,4.37333
2021-01-08,50.85121,4.37536
2021-01-08,50.85803,4.37789
2021-01-08,50.85707,4.37665
2021-01-08,50.86185,4.37264
2021-01-08,50.86017,4.37823
2021-01-08,50.86236,4.37968
2021-01-08,50.86818,4.35498
2021-01-08,50.86226,4.37865
2021-01-08,50.86483,4.38059
2021-01-08,50.85185,4.38911
2021-01-08,50.85878,4.38439
2021-01-08,50.86201,4.34937
2021-01-08,50.86528,4.39553
2021-01-08,50.85547,4.35708
2021-01-08,50.85623,4.39860
2021-01-08,50.86282,4.38405
2021-01-08,50.84373,4.38654
2021-01-08,50.85172,4.37691
2021-01-08,50.84710,4.37935
2021-01-08,50.85389,4.36685
2021-01-08,50.86209,4.38492
2021-01-08,50.79573,4.41375
2021-01-08,50.76611,4.27103
2021-01-08,50.79853,4.34464
2021-01-08,50.79472,4.28885
2021-01-08,50.77427,4.37587
2021-01-08,50.81862,4.37803
2021-01-08,50.82291,4.36995
2021-01-08,50.80409,4.34685
2021-01-08,50.80814,4.35481
2021-01-08,50.81582,4.33729
2021-01-08,50.81097,4.32261
2021-01-08,50.82199,4.34970
2021-01-08,50.80068,4.29068
2021-01-08,50.78579,4.33084
2021-01-08,50.79348,4.33523
2021-01-08,50.78622,4.34528
2021-01-08,50.76339,4.36458
2021-01-08,50.79856,4.33680
2021-01-08,50.78548,4.36733
2021-01-08,50.78696,4.33552
2021-01-08,50.78346,4.34638
2021-01-08,50.80677,4.34920
2021-01-08,50.79771,4.35181
2021-01-08,50.80861,4.35965
2021-01-08,50.79056,4.36821
2021-01-08,50.80319,4.34109
2021-01-08,50.81610,4.32755
2021-01-08,50.79690,4.31525
2021-01-08,50.79599,4.41862
2021-01-08,50.80246,4.38951
2021-01-08,50.79669,4.42470
2021-01-08,50.78713,4.42427
2021-01-08,50.77631,4.41872
2021-01-08,50.79528,4.39929
2021-01-08,50.78960,4.44252
2021-01-08,50.79380,4.44413
2021-01-08,50.85410,4.44270
2021-01-08,50.84805,4.45117
2021-01-08,50.86606,4.43205
2021-01-08,50.85003,4.44134
2021-01-08,50.84362,4.43527
2021-01-08,50.84941,4.46047
2021-01-08,50.85392,4.45695
2021-01-08,50.84421,4.44970
2021-01-08,50.84623,4.42527
2021-01-08,50.84843,4.44863
2021-01-08,50.83993,4.46236
2021-01-08,50.83345,4.44418
2021-01-08,50.83596,4.43936
2021-01-08,50.83937,4.42735
2021-01-08,50.84161,4.43360
2021-01-08,50.82815,4.42508
2021-01-08,50.83147,4.44106
2021-01-08,50.82633,4.45257
2021-01-08,50.82635,4.43056
2021-01-08,50.83614,4.45188
2021-01-08,50.83409,4.45338
2021-01-08,50.83064,4.43623
2021-01-08,50.82610,4.43322
2021-01-08,50.84761,4.41335
2021-01-09,50.85142,4.30024
2021-01-09,50.82861,4.28923
2021-01-09,50.82985,4.27522
2021-01-09,50.81037,4.28503
2021-01-09,50.83752,4.30215
2021-01-09,50.80795,4.34069
2021-01-09,50.84147,4.22839
2021-01-09,50.82263,4.29250
2021-01-09,50.80145,4.29542
2021-01-09,50.82983,4.26025
2021-01-09,50.83292,4.31810
2021-01-09,50.82298,4.28300
2021-01-09,50.81620,4.26486
2021-01-09,50.83172,4.27889
2021-01-09,50.84932,4.31109
2021-01-09,50.81650,4.27704
2021-01-09,50.80571,4.40897
2021-01-09,50.82197,4.42079
2021-01-09,50.78265,4.43031
2021-01-09,50.80501,4.43958
2021-01-09,50.84026,4.44374
2021-01-09,50.83517,4.43331
2021-01-09,50.81008,4.42966
2021-01-09,50.86924,4.28704
2021-01-09,50.86167,4.29633
2021-01-09,50.86632,4.28450
2021-01-09,50.86817,4.27233
2021-01-09,50.87461,4.30142
2021-01-09,50.85223,4.39212
2021-01-09,50.89862,4.43342
2021-01-09,50.85398,4.37474
2021-01-09,50.91515,4.38767
2021-01-09,50.86121,4.41532
2021-01-09,50.82864,4.36274
2021-01-09,50.78029,4.37782
2021-01-09,50.86894,4.33876
2021-01-09,50.82498,4.33901
2021-01-09,50.85199,4.44807
2021-01-09,50.82965,4.46882
2021-01-09,50.86802,4.34246
2021-01-09,50.82404,4.42182
2021-01-09,50.85590,4.39411
2021-01-09,50.84712,4.45141
2021-01-09,50.85649,4.38163
2021-01-09,50.84445,4.34676
2021-01-09,50.84756,4.39669
2021-01-09,50.89939,4.39047
2021-01-09,50.84965,4.35094
2021-01-09,50.86503,4.38207
2021-01-09,50.86544,4.42162
2021-01-09,50.87794,4.40979
2021-01-09,50.87277,4.35078
2021-01-09,50.85649,4.36299
2021-01-09,50.86700,4.31395
2021-01-09,50.83420,4.38105
2021-01-09,50.84862,4.35921
2021-01-09,50.85356,4.39174
2021-01-09,50.83215,4.35018
2021-01-09,50.85268,4.45810
2021-01-09,50.85531,4.39261
2021-01-09,50.89732,4.46338
2021-01-09,50.85150,4.36970
2021-01-09,50.85268,4.38183
2021-01-09,50.85454,4.38647
2021-01-09,50.88705,4.37023
2021-01-09,50.82923,4.35696
2021-01-09,50.83692,4.38473
2021-01-09,50.82536,4.44300
2021-01-09,50.87076,4.34865
2021-01-09,50.82954,4.36329
2021-01-09,50.87885,4.38833
2021-01-09,50.84659,4.41246
2021-01-09,50.87185,4.42492
2021-01-09,50.81809,4.32939
2021-01-09,50.85572,4.38688
2021-01-09,50.85169,4.46417
2021-01-09,50.84936,4.35350
2021-01-09,50.83161,4.40966
2021-01-09,50.84041,4.40220
2021-01-09,50.84423,4.38411
2021-01-09,50.83536,4.41716
2021-01-09,50.83187,4.38877
2021-01-09,50.83901,4.39416
2021-01-09,50.83625,4.40653
2021-01-09,50.84131,4.39290
2021-01-09,50.83963,4.39511
2021-01-09,50.83333,4.40969
2021-01-09,50.83859,4.38968
2021-01-09,50.83569,4.40310
2021-01-09,50.84588,4.39067
2021-01-09,50.83194,4.39565
2021-01-09,50.81766,4.39364
2021-01-09,50.83799,4.40819
2021-01-09,50.83390,4.39639
2021-01-09,50.83659,4.40342
2021-01-09,50.84434,4.39068
2021-01-09,50.83251,4.40607
2021-01-09,50.83142,4.40290
2021-01-09,50.86277,4.39350
2021-01-09,50.86004,4.39042
2021-01-09,50.87079,4.40325
2021-01-09,50.87430,4.41442
2021-01-09,50.86762,4.40240
2021-01-09,50.81908,4.33169
2021-01-09,50.81493,4.33127
2021-01-09,50.80849,4.33888
2021-01-09,50.87671,4.30128
2021-01-09,50.87566,4.30526
2021-01-09,50.86988,4.29689
2021-01-09,50.87393,4.30560
2021-01-09,50.88194,4.30068
2021-01-09,50.79579,4.35798
2021-01-09,50.83595,4.36406
2021-01-09,50.82256,4.35738
2021-01-09,50.81631,4.36967
2021-01-09,50.81779,4.38751
2021-01-09,50.82361,4.37934
2021-01-09,50.81586,4.36750
2021-01-09,50.82269,4.37273
2021-01-09,50.83503,4.33762
2021-01-09,50.82427,4.36896
2021-01-09,50.81672,4.36490
2021-01-09,50.81773,4.36344
2021-01-09,50.81912,4.35591
2021-01-09,50.81935,4.36595
2021-01-09,50.80058,4.33705
2021-01-09,50.83169,4.36172
2021-01-09,50.82013,4.36658
2021-01-09,50.81978,4.36212
2021-01-09,50.81702,4.35350
2021-01-09,50.81979,4.38229
2021-01-09,50.82615,4.35417
2021-01-09,50.81938,4.36600
2021-01-09,50.82652,4.37194
2021-01-09,50.82328,4.37677
2021-01-09,50.79047,4.36316
2021-01-09,50.81908,4.36761
2021-01-09,50.80233,4.36885
2021-01-09,50.82466,4.39084
2021-01-09,50.79304,4.35903
2021-01-09,50.82346,4.35556
2021-01-09,50.82026,4.36586
2021-01-09,50.82378,4.37147
2021-01-09,50.82288,4.34899
2021-01-09,50.83321,4.40174
2021-01-09,50.89555,4.31623
2021-01-09,50.87440,4.33493
2021-01-09,50.88277,4.32103
2021-01-09,50.87843,4.32720
2021-01-09,50.89272,4.31543
2021-01-09,50.88527,4.32464
2021-01-09,50.87665,4.32663
2021-01-09,50.89271,4.30963
2021-01-09,50.87836,4.32357
2021-01-09,50.87547,4.31690
2021-01-09,50.87968,4.29991
2021-01-09,50.89947,4.31805
2021-01-09,50.86777,4.32579
2021-01-09,50.86838,4.31215
2021-01-09,50.86628,4.32060
2021-01-09,50.86613,4.31347
2021-01-09,50.87380,4.28808
2021-01-09,50.86955,4.31880
2021-01-09,50.85645,4.30211
2021-01-09,50.88034,4.29383
2021-01-09,50.86029,4.29486
2021-01-09,50.85805,4.30239
2021-01-09,50.85962,4.30935
2021-01-09,50.82541,4.34228
2021-01-09,50.82693,4.34289
2021-01-09,50.82537,4.34956
2021-01-09,50.82178,4.33995
2021-01-09,50.83074,4.35060
2021-01-09,50.82595,4.35004
2021-01-09,50.81929,4.32343
2021-01-09,50.82235,4.35798
2021-01-09,50.81665,4.33378
2021-01-09,50.82789,4.35151
2021-01-09,50.82541,4.34994
2021-01-09,50.82060,4.36566
2021-01-09,50.82736,4.37281
2021-01-09,50.85071,4.37527
2021-01-09,50.84896,4.37640
2021-01-09,50.85072,4.38109
2021-01-09,50.86360,4.37900
2021-01-09,50.86238,4.38061
2021-01-09,50.84426,4.39147
2021-01-09,50.86669,4.38988
2021-01-09,50.86933,4.37324
2021-01-09,50.85992,4.38062
2021-01-09,50.85529,4.40064
2021-01-09,50.86333,4.38946
2021-01-09,50.85636,4.37680
2021-01-09,50.85938,4.38389
2021-01-09,50.86202,4.38245
2021-01-09,50.87342,4.40293
2021-01-09,50.86354,4.39520
2021-01-09,50.86653,4.38116
2021-01-09,50.88142,4.38762
2021-01-09,50.88216,4.40692
2021-01-09,50.86055,4.38091
2021-01-09,50.86117,4.38143
2021-01-09,50.86168,4.38066
2021-01-09,50.87910,4.37549
2021-01-09,50.85578,4.38234
2021-01-09,50.86061,4.38774
2021-01-09,50.84864,4.38203
2021-01-09,50.85602,4.37266
2021-01-09,50.86723,4.38120
2021-01-09,50.76759,4.34038
2021-01-09,50.80460,4.34360
2021-01-09,50.78562,4.31149
2021-01-09,50.81465,4.35695
2021-01-09,50.80916,4.31714
2021-01-09,50.77066,4.39449
2021-01-09,50.81140,4.25220
2021-01-09,50.78574,4.31313
2021-01-09,50.78269,4.32586
2021-01-09,50.79275,4.33302
2021-01-09,50.79663,4.31755
2021-01-09,50.75609,4.35648
2021-01-09,50.82330,4.34529
2021-01-09,50.77980,4.31257
2021-01-09,50.84493,4.39950
2021-01-09,50.78877,4.40372
2021-01-09,50.79670,4.40552
2021-01-09,50.79034,4.42500
2021-01-09,50.79233,4.42290
2021-01-09,50.79665,4.41679
2021-01-09,50.79771,4.43252
2021-01-09,50.81190,4.41267
2021-01-09,50.80242,4.43905
2021-01-09,50.79072,4.42741
2021-01-09,50.77765,4.40919
2021-01-09,50.85310,4.44377
2021-01-09,50.84720,4.44745
2021-01-09,50.84089,4.43598
2021-01-09,50.83938,4.44259
2021-01-09,50.84787,4.44155
2021-01-09,50.85554,4.43858
2021-01-09,50.84494,4.44048
2021-01-09,50.85017,4.44896
2021-01-09,50.84796,4.44619
2021-01-09,50.82571,4.44645
2021-01-09,50.84450,4.43751
2021-01-09,50.82184,4.43903
2021-01-09,50.83829,4.44981
2021-01-09,50.85010,4.43664
2021-01-09,50.83288,4.46246
2021-01-09,50.84423,4.43660
2021-01-09,50.84310,4.44298
2021-01-09,50.84198,4.46182
2021-01-09,50.86158,4.44882
2021-01-09,50.85295,4.44864
2021-01-09,50.84335,4.44875
2021-01-09,50.84560,4.44099
2021-01-09,50.84684,4.46083
2021-01-09,50.85244,4.44050
2021-01-09,50.84372,4.44027
2021-01-09,50.82040,4.43466
2021-01-09,50.85085,4.42678
2021-01-09,50.81666,4.42580
2021-01-09,50.83376,4.43454
2021-01-09,50.83258,4.43684
2021-01-09,50.83319,4.43730
2021-01-09,50.83189,4.43803
2021-01-09,50.82410,4.44207
2021-01-09,50.85614,4.40534
2021-01-09,50.83041,4.45179
2021-01-09,50.81710,4.43832
2021-01-09,50.83393,4.43969
2021-01-09,50.83063,4.41570
2021-01-09,50.83504,4.42389
2021-01-10,50.83153,4.28209
2021-01-10,50.83290,4.28810
2021-01-10,50.83609,4.32017
2021-01-10,50.81026,4.28862
2021-01-10,50.82183,4.28843
2021-01-10,50.82506,4.30344
2021-01-10,50.83238,4.29334
2021-01-10,50.81068,4.42129
2021-01-10,50.81114,4.44250
2021-01-10,50.80533,4.44235
2021-01-10,50.86452,4.28430
2021-01-10,50.86203,4.28504
2021-01-10,50.86402,4.28623
2021-01-10,50.86244,4.27374
2021-01-10,50.87091,4.29558
2021-01-10,50.89248,4.43873
2021-01-10,50.86255,4.39556
2021-01-10,50.84266,4.39693
2021-01-10,50.87355,4.37668
2021-01-10,50.86254,4.26658
2021-01-10,50.85688,4.40864
2021-01-10,50.84643,4.35716
2021-01-10,50.81597,4.31867
2021-01-10,50.84968,4.37258
2021-01-10,50.85078,4.38920
2021-01-10,50.85043,4.39144
2021-01-10,50.82123,4.39995
2021-01-10,50.83385,4.40271
2021-01-10,50.83536,4.39675
2021-01-10,50.93431,4.38374
2021-01-10,50.85451,4.54409
2021-01-10,50.81793,4.32343
2021-01-10,50.84044,4.44151
2021-01-10,50.85358,4.44298
2021-01-10,50.85015,4.39443
2021-01-10,50.82803,4.36282
2021-01-10,50.86893,4.32101
2021-01-10,50.83657,4.28679
2021-01-10,50.84855,4.37302
2021-01-10,50.89952,4.37646
2021-01-10,50.87249,4.40434
2021-01-10,50.85448,4.40429
2021-01-10,50.85071,4.38260
2021-01-10,50.86970,4.41309
2021-01-10,50.84439,4.43053
2021-01-10,50.83517,4.39088
2021-01-10,50.84497,4.39443
2021-01-10,50.83648,4.39648
2021-01-10,50.83802,4.40525
2021-01-10,50.83632,4.40388
2021-01-10,50.83724,4.40173
2021-01-10,50.83150,4.38724
2021-01-10,50.83102,4.39504
2021-01-10,50.86832,4.39824
2021-01-10,50.87264,4.40961
2021-01-10,50.86963,4.39947
2021-01-10,50.85881,4.42348
2021-01-10,50.87039,4.40569
2021-01-10,50.81575,4.31482
2021-01-10,50.81654,4.33204
2021-01-10,50.81014,4.33671
2021-01-10,50.87488,4.30358
2021-01-10,50.87176,4.31557
2021-01-10,50.87319,4.30411
2021-01-10,50.81010,4.39418
2021-01-10,50.81972,4.36619
2021-01-10,50.84016,4.35085
2021-01-10,50.83025,4.37820
2021-01-10,50.81380,4.37396
2021-01-10,50.78969,4.40243
2021-01-10,50.81526,4.36056
2021-01-10,50.81732,4.35087
2021-01-10,50.82892,4.34655
2021-01-10,50.81606,4.36287
2021-01-10,50.81864,4.37467
2021-01-10,50.83336,4.35258
2021-01-10,50.82800,4.35581
2021-01-10,50.81882,4.34270
2021-01-10,50.79782,4.38316
2021-01-10,50.79469,4.32657
2021-01-10,50.82972,4.37055
2021-01-10,50.81882,4.36427
2021-01-10,50.81293,4.39289
2021-01-10,50.81147,4.37138
2021-01-10,50.80742,4.35530
2021-01-10,50.81786,4.33427
2021-01-10,50.87347,4.33748
2021-01-10,50.88323,4.32055
2021-01-10,50.87069,4.34231
2021-01-10,50.86190,4.31484
2021-01-10,50.87026,4.32705
2021-01-10,50.86253,4.33257
2021-01-10,50.85247,4.29748
2021-01-10,50.85485,4.27274
2021-01-10,50.86273,4.32142
2021-01-10,50.87087,4.29789
2021-01-10,50.85283,4.31074
2021-01-10,50.84221,4.32099
2021-01-10,50.85664,4.29736
2021-01-10,50.83554,4.34642
2021-01-10,50.82411,4.34771
2021-01-10,50.82361,4.34247
2021-01-10,50.82369,4.35673
2021-01-10,50.82530,4.34976
2021-01-10,50.82133,4.34043
2021-01-10,50.82464,4.34991
2021-01-10,50.82529,4.34030
2021-01-10,50.82663,4.34667
2021-01-10,50.85030,4.37654
2021-01-10,50.85105,4.37571
2021-01-10,50.84817,4.38215
2021-01-10,50.86203,4.38643
2021-01-10,50.87891,4.37900
2021-01-10,50.87285,4.37396
2021-01-10,50.86670,4.38087
2021-01-10,50.85555,4.37540
2021-01-10,50.86845,4.37894
2021-01-10,50.87842,4.36629
2021-01-10,50.86850,4.38008
2021-01-10,50.85757,4.37419
2021-01-10,50.87207,4.38830
2021-01-10,50.86319,4.38115
2021-01-10,50.84853,4.38088
2021-01-10,50.85018,4.35845
2021-01-10,50.85942,4.37915
2021-01-10,50.86785,4.38182
2021-01-10,50.85854,4.35563
2021-01-10,50.87100,4.35420
2021-01-10,50.86804,4.36555
2021-01-10,50.85520,4.36827
2021-01-10,50.86505,4.37307
2021-01-10,50.85734,4.37119
2021-01-10,50.86134,4.39214
2021-01-10,50.86263,4.38191
2021-01-10,50.81953,4.33132
2021-01-10,50.77786,4.33874
2021-01-10,50.79825,4.33953
2021-01-10,50.78947,4.33515
2021-01-10,50.78957,4.35078
2021-01-10,50.84203,4.29817
2021-01-10,50.75385,4.33488
2021-01-10,50.79562,4.34048
2021-01-10,50.80810,4.34883
2021-01-10,50.79239,4.32721
2021-01-10,50.80483,4.33393
2021-01-10,50.80698,4.43580
2021-01-10,50.78946,4.41950
2021-01-10,50.80897,4.42578
2021-01-10,50.79494,4.44246
2021-01-10,50.79927,4.40777
2021-01-10,50.85311,4.44055
2021-01-10,50.84485,4.43823
2021-01-10,50.83822,4.43674
2021-01-10,50.83655,4.42853
2021-01-10,50.84657,4.45150
2021-01-10,50.84163,4.45419
2021-01-10,50.85314,4.43657
2021-01-10,50.82860,4.44611
2021-01-10,50.83444,4.44105
2021-01-10,50.84176,4.42252
2021-01-10,50.80778,4.39912
2021-01-10,50.81293,4.45777
2021-01-10,50.84969,4.45365
2021-01-10,50.81362,4.41930
2021-01-11,50.84236,4.28696
2021-01-11,50.83798,4.28773
2021-01-11,50.82744,4.28657
2021-01-11,50.82384,4.28663
2021-01-11,50.85250,4.30378
2021-01-11,50.84251,4.30417
2021-01-11,50.82561,4.29038
2021-01-11,50.83104,4.31548
2021-01-11,50.83745,4.28033
2021-01-11,50.81251,4.29965
2021-01-11,50.81934,4.29371
2021-01-11,50.83709,4.33709
2021-01-11,50.84521,4.26273
2021-01-11,50.83012,4.28922
2021-01-11,50.84310,4.32085
2021-01-11,50.84422,4.28912
2021-01-11,50.83632,4.28697
2021-01-11,50.82899,4.30523
2021-01-11,50.83138,4.29206
2021-01-11,50.83001,4.29836
2021-01-11,50.86395,4.27798
2021-01-11,50.82722,4.29307
2021-01-11,50.81620,4.29681
2021-01-11,50.79778,4.30541
2021-01-11,50.82789,4.25929
2021-01-11,50.83785,4.28231
2021-01-11,50.82778,4.28991
2021-01-11,50.84864,4.25931
2021-01-11,50.83513,4.26441
2021-01-11,50.81224,4.25927
2021-01-11,50.84028,4.28646
2021-01-11,50.80725,4.25830
2021-01-11,50.83347,4.27545
2021-01-11,50.82951,4.31491
2021-01-11,50.83016,4.28888
2021-01-11,50.84166,4.23765
2021-01-11,50.82234,4.28281
2021-01-11,50.82419,4.34253
2021-01-11,50.80218,4.45937
2021-01-11,50.81262,4.43102
2021-01-11,50.83835,4.46938
2021-01-11,50.87424,4.28474
2021-01-11,50.87121,4.28364
2021-01-11,50.86834,4.28814
2021-01-11,50.85350,4.38713
2021-01-11,50.81946,4.40703
2021-01-11,50.86893,4.42198
2021-01-11,50.89079,4.32022
2021-01-11,50.76083,4.41939
2021-01-11,50.84613,4.40669
2021-01-11,50.88681,4.45492
2021-01-11,50.87272,4.36987
2021-01-11,50.87249,4.38093
2021-01-11,50.84166,4.38486
2021-01-11,50.85784,4.41835
2021-01-11,50.86299,4.39284
2021-01-11,50.85027,4.34239
2021-01-11,50.79341,4.39373
2021-01-11,50.85421,4.38865
2021-01-11,50.85099,4.36374
2021-01-11,50.85120,4.37794
2021-01-11,50.88583,4.37548
2021-01-11,50.84932,4.37144
2021-01-11,50.83942,4.39539
2021-01-11,50.83339,4.40842
2021-01-11,50.85178,4.39091
2021-01-11,50.85321,4.39006
2021-01-11,50.94134,4.30522
2021-01-11,50.81627,4.44440
2021-01-11,50.83415,4.35243
2021-01-11,50.87885,4.39997
2021-01-11,50.86241,4.42643
2021-01-11,50.82453,4.39618
2021-01-11,50.84738,4.37631
2021-01-11,50.85642,4.41538
2021-01-11,50.85691,4.39015
2021-01-11,50.85212,4.38230
2021-01-11,50.91386,4.36725
2021-01-11,50.84203,4.38136
2021-01-11,50.86574,4.37256
2021-01-11,50.85260,4.37145
2021-01-11,50.88063,4.26841
2021-01-11,50.89517,4.40642
2021-01-11,50.90873,4.27100
2021-01-11,50.84056,4.47238
2021-01-11,50.81630,4.40793
2021-01-11,50.84960,4.34314
2021-01-11,50.82213,4.33243
2021-01-11,50.84197,4.40314
2021-01-11,50.83129,4.41101
2021-01-11,50.83542,4.40342
2021-01-11,50.81982,4.40164
2021-01-11,50.84641,4.41888
2021-01-11,50.84064,4.40411
2021-01-11,50.83595,4.40279
2021-01-11,50.83768,4.40302
2021-01-11,50.83720,4.40084
2021-01-11,50.86909,4.41145
2021-01-11,50.87039,4.40789
2021-01-11,50.86755,4.40453
2021-01-11,50.87416,4.40754
2021-01-11,50.85956,4.39630
2021-01-11,50.86624,4.38645
2021-01-11,50.85062,4.40474
2021-01-11,50.85243,4.41770
2021-01-11,50.87366,4.40104
2021-01-11,50.86108,4.39924
2021-01-11,50.81578,4.34434
2021-01-11,50.80669,4.33461
2021-01-11,50.82497,4.35201
2021-01-11,50.80728,4.32259
2021-01-11,50.81619,4.33187
2021-01-11,50.79234,4.33914
2021-01-11,50.81058,4.33555
2021-01-11,50.79678,4.30600
2021-01-11,50.81124,4.31673
2021-01-11,50.80420,4.33220
2021-01-11,50.81564,4.33116
2021-01-11,50.81068,4.32346
2021-01-11,50.82600,4.34866
2021-01-11,50.81533,4.32426
2021-01-11,50.81366,4.34306
2021-01-11,50.81450,4.32455
2021-01-11,50.80971,4.32628
2021-01-11,50.85854,4.31202
2021-01-11,50.86546,4.29661
2021-01-11,50.87756,4.30741
2021-01-11,50.80781,4.38457
2021-01-11,50.81736,4.37120
2021-01-11,50.82207,4.36504
2021-01-11,50.81716,4.37096
2021-01-11,50.82322,4.36771
2021-01-11,50.81474,4.35003
2021-01-11,50.86759,4.36133
2021-01-11,50.81764,4.36682
2021-01-11,50.80513,4.33193
2021-01-11,50.81530,4.35934
2021-01-11,50.82408,4.37887
2021-01-11,50.81716,4.36777
2021-01-11,50.81833,4.36319
2021-01-11,50.82656,4.36359
2021-01-11,50.81957,4.36605
2021-01-11,50.82245,4.37713
2021-01-11,50.81794,4.36387
2021-01-11,50.83941,4.36450
2021-01-11,50.82522,4.36280
2021-01-11,50.79492,4.34976
2021-01-11,50.81916,4.36807
2021-01-11,50.82327,4.35925
2021-01-11,50.82435,4.34798
2021-01-11,50.81904,4.37174
2021-01-11,50.81872,4.38178
2021-01-11,50.81888,4.36662
2021-01-11,50.81885,4.36895
2021-01-11,50.81446,4.37068
2021-01-11,50.82386,4.36294
2021-01-11,50.81394,4.35861
2021-01-11,50.82138,4.38516
2021-01-11,50.82023,4.36595
2021-01-11,50.81633,4.36947
2021-01-11,50.81681,4.35879
2021-01-11,50.82259,4.36236
2021-01-11,50.81831,4.36456
2021-01-11,50.82181,4.34870
2021-01-11,50.81261,4.35878
2021-01-11,50.83353,4.36465
2021-01-11,50.83796,4.35544
2021-01-11,50.80487,4.35935
2021-01-11,50.82509,4.38267
2021-01-11,50.81862,4.36722
2021-01-11,50.82671,4.37217
2021-01-11,50.89066,4.32303
2021-01-11,50.88791,4.32798
2021-01-11,50.88651,4.31686
2021-01-11,50.88577,4.32388
2021-01-11,50.88525,4.32776
2021-01-11,50.88781,4.32004
2021-01-11,50.88653,4.29932
2021-01-11,50.87949,4.31410
2021-01-11,50.88344,4.32088
2021-01-11,50.87254,4.33575
2021-01-11,50.88404,4.33463
2021-01-11,50.88384,4.31848
2021-01-11,50.86326,4.33079
2021-01-11,50.87347,4.32849
2021-01-11,50.86681,4.32273
2021-01-11,50.86598,4.32514
2021-01-11,50.86779,4.31090
2021-01-11,50.86501,4.32265
2021-01-11,50.86249,4.29804
2021-01-11,50.85477,4.29877
2021-01-11,50.83593,4.29855
2021-01-11,50.84815,4.30255
2021-01-11,50.85386,4.29901
2021-01-11,50.85486,4.29820
2021-01-11,50.85632,4.30704
2021-01-11,50.85703,4.31213
2021-01-11,50.85096,4.33731
2021-01-11,50.86394,4.28453
2021-01-11,50.85993,4.30457
2021-01-11,50.85265,4.30596
2021-01-11,50.85698,4.30360
2021-01-11,50.86093,4.29185
2021-01-11,50.84105,4.29446
2021-01-11,50.86194,4.30909
2021-01-11,50.85622,4.27972
2021-01-11,50.86162,4.29830
2021-01-11,50.84173,4.30492
2021-01-11,50.85291,4.28584
2021-01-11,50.87728,4.30312
2021-01-11,50.85333,4.31090
2021-01-11,50.85165,4.28982
2021-01-11,50.85556,4.29659
2021-01-11,50.85641,4.30419
2021-01-11,50.86102,4.28009
2021-01-11,50.85924,4.30683
2021-01-11,50.85856,4.30991
2021-01-11,50.85414,4.32196
2021-01-11,50.86181,4.30862
2021-01-11,50.82564,4.35635
2021-01-11,50.82233,4.34960
2021-01-11,50.82294,4.35358
2021-01-11,50.83370,4.35640
2021-01-11,50.82536,4.34729
2021-01-11,50.82528,4.34925
2021-01-11,50.82870,4.34276
2021-01-11,50.82414,4.35333
2021-01-11,50.82491,4.33825
2021-01-11,50.82988,4.35789
2021-01-11,50.82532,4.35540
2021-01-11,50.82223,4.35252
2021-01-11,50.82546,4.34899
2021-01-11,50.85302,4.37716
2021-01-11,50.84376,4.38150
2021-01-11,50.85431,4.36789
2021-01-11,50.86366,4.36429
2021-01-11,50.85077,4.37608
2021-01-11,50.85660,4.36590
2021-01-11,50.85201,4.37602
2021-01-11,50.87057,4.39235
2021-01-11,50.87904,4.39246
2021-01-11,50.86489,4.38236
2021-01-11,50.86724,4.35502
2021-01-11,50.87001,4.40335
2021-01-11,50.86957,4.37067
2021-01-11,50.86211,4.36135
2021-01-11,50.86267,4.38109
